chapter_id,chapter,topic_id,topic,type,text,text_en,choice_a,choice_b,choice_c,choice_d,answer,person_name,person_role
bab1,Bab 1: Nombor Nisbah | Chapter 1: Rational Numbers,1-1-integer,1.1 Integer | 1.1 Integers,summary,"Integer ialah nombor bulat yang mempunyai tanda positif atau negatif, termasuk sifar.","Integers are whole numbers with positive or negative signs, including zero.",,,,,,,
bab4,"Bab 4: Nisbah, Kadar dan Kadaran | Chapter 4: Ratios, Rates and Proportions",4-5-perkaitan-nisbah-peratusan,"4.5 Perkaitan antara Nisbah, Kadar dan Kadaran dengan Peratusan, Pecahan dan Perpuluhan | 4.5 Relationship between Ratios, Rates and Proportions with Percentages, Fractions and Decimals",objective,Tulis 80% dalam bentuk pecahan termudah. / Write 80% in simplest fraction form.,,,,,,"Jawapan / Answer: 4/5. Cara / Method: Tukar semua nilai kepada bentuk yang sama, contohnya pecahan, perpuluhan atau peratus, sebelum membandingkan atau mengira. / Convert all values to the same form, such as fractions, decimals or percentages, before comparing or calculating. Oleh itu / Therefore: 4/5.",,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-1-pemboleh-ubah,5.1 Pemboleh Ubah dan Ungkapan Algebra | 5.1 Variables and Algebraic Expressions,summary,Pemboleh ubah mewakili kuantiti tidak diketahui; ungkapan algebra mengandungi pemboleh ubah dan nombor.,A variable represents an unknown quantity; algebraic expressions contain variables and numbers.,,,,,,,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-1-pemboleh-ubah,5.1 Pemboleh Ubah dan Ungkapan Algebra | 5.1 Variables and Algebraic Expressions,fact,"Huruf seperti x, y, z digunakan untuk mewakili pemboleh ubah.","Letters like x, y, z are used to represent variables.",,,,,,,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-1-pemboleh-ubah,5.1 Pemboleh Ubah dan Ungkapan Algebra | 5.1 Variables and Algebraic Expressions,fact,Sebutan algebra terdiri daripada pekali dan pemboleh ubah.,An algebraic term consists of a coefficient and variables.,,,,,,,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-1-pemboleh-ubah,5.1 Pemboleh Ubah dan Ungkapan Algebra | 5.1 Variables and Algebraic Expressions,person,Pelopor penggunaan pemboleh ubah dalam kitab al-Jabr.,Pioneer of variable usage in his book al-Jabr.,,,,,,Al-Khwarizmi,Ahli Matematik / Mathematician
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-1-pemboleh-ubah,5.1 Pemboleh Ubah dan Ungkapan Algebra | 5.1 Variables and Algebraic Expressions,multiple_choice,Apakah pekali bagi x dalam sebutan -7x? / What is the coefficient of x in the term -7x?,,-7,7,x,-1,"Jawapan / Answer: -7. Cara / Method: Kenal pasti pemboleh ubah, pekali dan sebutan; gabungkan hanya sebutan sejenis. / Identify variables, coefficients and terms; combine only like terms. Oleh itu / Therefore: -7.",,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-1-pemboleh-ubah,5.1 Pemboleh Ubah dan Ungkapan Algebra | 5.1 Variables and Algebraic Expressions,multiple_choice,Permudahkan: 3x + 2x. / Simplify: 3x + 2x.,,5x,6x,5x²,x,"Jawapan / Answer: 5x. Cara / Method: Kenal pasti pemboleh ubah, pekali dan sebutan; gabungkan hanya sebutan sejenis. / Identify variables, coefficients and terms; combine only like terms. Oleh itu / Therefore: 5x.",,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-1-pemboleh-ubah,5.1 Pemboleh Ubah dan Ungkapan Algebra | 5.1 Variables and Algebraic Expressions,multiple_choice,"Antara berikut, yang manakah sebutan serupa bagi 4y? / Which of the following is a like term to 4y?",,-2y,4x,4y²,4,"Jawapan / Answer: -2y. Cara / Method: Kenal pasti pemboleh ubah, pekali dan sebutan; gabungkan hanya sebutan sejenis. / Identify variables, coefficients and terms; combine only like terms. Oleh itu / Therefore: -2y.",,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-1-pemboleh-ubah,5.1 Pemboleh Ubah dan Ungkapan Algebra | 5.1 Variables and Algebraic Expressions,multiple_choice,Nilaikan 2x + 3 apabila x = 4. / Evaluate 2x + 3 when x = 4.,,11,9,14,24,"Jawapan / Answer: 11. Cara / Method: Kenal pasti pemboleh ubah, pekali dan sebutan; gabungkan hanya sebutan sejenis. / Identify variables, coefficients and terms; combine only like terms. Oleh itu / Therefore: 11.",,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-1-pemboleh-ubah,5.1 Pemboleh Ubah dan Ungkapan Algebra | 5.1 Variables and Algebraic Expressions,multiple_choice,Tulis ungkapan algebra: 5 lebih daripada x. / Write algebraic expression: 5 more than x.,,x + 5,5x,x - 5,5/x,"Jawapan / Answer: x + 5. Cara / Method: Kenal pasti pemboleh ubah, pekali dan sebutan; gabungkan hanya sebutan sejenis. / Identify variables, coefficients and terms; combine only like terms. Oleh itu / Therefore: x + 5.",,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-1-pemboleh-ubah,5.1 Pemboleh Ubah dan Ungkapan Algebra | 5.1 Variables and Algebraic Expressions,objective,Nilaikan 3a - 2b jika a = 4 dan b = 5. / Evaluate 3a - 2b if a = 4 and b = 5.,,,,,,"Jawapan / Answer: 2. Cara / Method: Kenal pasti pemboleh ubah, pekali dan sebutan; gabungkan hanya sebutan sejenis. / Identify variables, coefficients and terms; combine only like terms. Oleh itu / Therefore: 2.",,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-1-pemboleh-ubah,5.1 Pemboleh Ubah dan Ungkapan Algebra | 5.1 Variables and Algebraic Expressions,objective,Nyatakan pekali bagi y dalam sebutan -y/3. / State the coefficient of y in the term -y/3.,,,,,,"Jawapan / Answer: -1/3. Cara / Method: Kenal pasti pemboleh ubah, pekali dan sebutan; gabungkan hanya sebutan sejenis. / Identify variables, coefficients and terms; combine only like terms. Oleh itu / Therefore: -1/3.",,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-2-ungkapan-algebra-operasi,5.2 Ungkapan Algebra yang Melibatkan Operasi Asas Aritmetik | 5.2 Algebraic Expressions Involving Basic Arithmetic Operations,summary,Operasi aritmetik boleh dilakukan pada sebutan serupa dalam ungkapan algebra.,Arithmetic operations can be performed on like terms in algebraic expressions.,,,,,,,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-2-ungkapan-algebra-operasi,5.2 Ungkapan Algebra yang Melibatkan Operasi Asas Aritmetik | 5.2 Algebraic Expressions Involving Basic Arithmetic Operations,fact,Sebutan serupa mempunyai pemboleh ubah yang sama dengan kuasa yang sama.,Like terms have identical variables with identical powers.,,,,,,,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-2-ungkapan-algebra-operasi,5.2 Ungkapan Algebra yang Melibatkan Operasi Asas Aritmetik | 5.2 Algebraic Expressions Involving Basic Arithmetic Operations,fact,Kembangan kurungan mengguna hukum kalis agihan.,Expanding brackets utilizes the distributive law.,,,,,,,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-2-ungkapan-algebra-operasi,5.2 Ungkapan Algebra yang Melibatkan Operasi Asas Aritmetik | 5.2 Algebraic Expressions Involving Basic Arithmetic Operations,person,Memperkenalkan tatatanda algebra simbolik secara sistematik.,Introduced symbolic algebraic notation systematically.,,,,,,François Viète,Ahli Matematik / Mathematician
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-2-ungkapan-algebra-operasi,5.2 Ungkapan Algebra yang Melibatkan Operasi Asas Aritmetik | 5.2 Algebraic Expressions Involving Basic Arithmetic Operations,multiple_choice,Permudahkan (4x + 3y) - (2x - y). / Simplify (4x + 3y) - (2x - y).,,2x + 4y,2x + 2y,6x + 4y,2x - 4y,Jawapan / Answer: 2x + 4y. Cara / Method: Gunakan hukum pengembangan dan gabungkan sebutan sejenis sambil mengekalkan tanda operasi. / Use expansion rules and combine like terms while preserving operation signs. Oleh itu / Therefore: 2x + 4y.,,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-2-ungkapan-algebra-operasi,5.2 Ungkapan Algebra yang Melibatkan Operasi Asas Aritmetik | 5.2 Algebraic Expressions Involving Basic Arithmetic Operations,multiple_choice,Kembangkan: 3(2a + 5). / Expand: 3(2a + 5).,,6a + 15,6a + 5,5a + 15,6a + 8,Jawapan / Answer: 6a + 15. Cara / Method: Gunakan hukum pengembangan dan gabungkan sebutan sejenis sambil mengekalkan tanda operasi. / Use expansion rules and combine like terms while preserving operation signs. Oleh itu / Therefore: 6a + 15.,,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-2-ungkapan-algebra-operasi,5.2 Ungkapan Algebra yang Melibatkan Operasi Asas Aritmetik | 5.2 Algebraic Expressions Involving Basic Arithmetic Operations,multiple_choice,Permudahkan: 5p - 2q + 3p + 7q. / Simplify: 5p - 2q + 3p + 7q.,,8p + 5q,8p - 9q,2p + 5q,15p + 14q,Jawapan / Answer: 8p + 5q. Cara / Method: Gunakan hukum pengembangan dan gabungkan sebutan sejenis sambil mengekalkan tanda operasi. / Use expansion rules and combine like terms while preserving operation signs. Oleh itu / Therefore: 8p + 5q.,,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-2-ungkapan-algebra-operasi,5.2 Ungkapan Algebra yang Melibatkan Operasi Asas Aritmetik | 5.2 Algebraic Expressions Involving Basic Arithmetic Operations,multiple_choice,Hitung (2x) × (4y). / Calculate (2x) × (4y).,,8xy,6xy,8x²y²,2x4y,Jawapan / Answer: 8xy. Cara / Method: Gunakan hukum pengembangan dan gabungkan sebutan sejenis sambil mengekalkan tanda operasi. / Use expansion rules and combine like terms while preserving operation signs. Oleh itu / Therefore: 8xy.,,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-2-ungkapan-algebra-operasi,5.2 Ungkapan Algebra yang Melibatkan Operasi Asas Aritmetik | 5.2 Algebraic Expressions Involving Basic Arithmetic Operations,multiple_choice,Kembangkan dan permudahkan: 2(x + 3) + 4(x - 1). / Expand and simplify: 2(x + 3) + 4(x - 1).,,6x + 2,6x + 10,6x - 2,2x + 2,Jawapan / Answer: 6x + 2. Cara / Method: Gunakan hukum pengembangan dan gabungkan sebutan sejenis sambil mengekalkan tanda operasi. / Use expansion rules and combine like terms while preserving operation signs. Oleh itu / Therefore: 6x + 2.,,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-2-ungkapan-algebra-operasi,5.2 Ungkapan Algebra yang Melibatkan Operasi Asas Aritmetik | 5.2 Algebraic Expressions Involving Basic Arithmetic Operations,objective,Kembangkan -4(3m - 2). / Expand -4(3m - 2).,,,,,,Jawapan / Answer: -12m + 8. Cara / Method: Gunakan hukum pengembangan dan gabungkan sebutan sejenis sambil mengekalkan tanda operasi. / Use expansion rules and combine like terms while preserving operation signs. Oleh itu / Therefore: -12m + 8.,,
bab5,Bab 5: Ungkapan Algebra | Chapter 5: Algebraic Expressions,5-2-ungkapan-algebra-operasi,5.2 Ungkapan Algebra yang Melibatkan Operasi Asas Aritmetik | 5.2 Algebraic Expressions Involving Basic Arithmetic Operations,objective,Permudahkan: 7a + 4b - 3a - 9b. / Simplify: 7a + 4b - 3a - 9b.,,,,,,Jawapan / Answer: 4a - 5b. Cara / Method: Gunakan hukum pengembangan dan gabungkan sebutan sejenis sambil mengekalkan tanda operasi. / Use expansion rules and combine like terms while preserving operation signs. Oleh itu / Therefore: 4a - 5b.,,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-1-persamaan-linear-satu-pemboleh-ubah,6.1 Persamaan Linear dalam Satu Pemboleh Ubah | 6.1 Linear Equations in One Variable,summary,Persamaan linear satu pemboleh ubah mengandungi satu pemboleh ubah berkuasa 1.,Linear equations in one variable contain one variable with a power of 1.,,,,,,,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-1-persamaan-linear-satu-pemboleh-ubah,6.1 Persamaan Linear dalam Satu Pemboleh Ubah | 6.1 Linear Equations in One Variable,fact,Bentuk umum ialah ax + b = c (a ≠ 0).,General form is ax + b = c (a ≠ 0).,,,,,,,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-1-persamaan-linear-satu-pemboleh-ubah,6.1 Persamaan Linear dalam Satu Pemboleh Ubah | 6.1 Linear Equations in One Variable,fact,Penyelesaian diperoleh dengan mengimbangi kedua-dua belah persamaan.,Solutions are found by balancing both sides of the equation.,,,,,,,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-1-persamaan-linear-satu-pemboleh-ubah,6.1 Persamaan Linear dalam Satu Pemboleh Ubah | 6.1 Linear Equations in One Variable,person,Penyelidik awal kaedah imbangan persamaan matematik.,Early researcher of equation balancing methods.,,,,,,Al-Karaji,Ahli Matematik / Mathematician
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-1-persamaan-linear-satu-pemboleh-ubah,6.1 Persamaan Linear dalam Satu Pemboleh Ubah | 6.1 Linear Equations in One Variable,multiple_choice,Selesaikan persamaan 2x + 5 = 11. / Solve the equation 2x + 5 = 11.,,x = 3,x = 8,x = 4,x = 2,"Jawapan / Answer: x = 3. Cara / Method: Lakukan operasi songsang yang sama pada kedua-dua belah persamaan untuk mengasingkan pemboleh ubah, kemudian semak jawapan. / Perform the same inverse operation on both sides to isolate the variable, then check the answer. Oleh itu / Therefore: x = 3.",,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-1-persamaan-linear-satu-pemboleh-ubah,6.1 Persamaan Linear dalam Satu Pemboleh Ubah | 6.1 Linear Equations in One Variable,multiple_choice,Cari nilai y jika 3y - 4 = 14. / Find the value of y if 3y - 4 = 14.,,y = 6,y = 5,y = 10,y = 3,"Jawapan / Answer: y = 6. Cara / Method: Lakukan operasi songsang yang sama pada kedua-dua belah persamaan untuk mengasingkan pemboleh ubah, kemudian semak jawapan. / Perform the same inverse operation on both sides to isolate the variable, then check the answer. Oleh itu / Therefore: y = 6.",,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-1-persamaan-linear-satu-pemboleh-ubah,6.1 Persamaan Linear dalam Satu Pemboleh Ubah | 6.1 Linear Equations in One Variable,multiple_choice,"Antara berikut, yang manakah persamaan linear dalam satu pemboleh ubah? / Which of the following is a linear equation in one variable?",,5x + 3 = 18,x² + 2 = 5,x + y = 4,xy = 10,"Jawapan / Answer: 5x + 3 = 18. Cara / Method: Lakukan operasi songsang yang sama pada kedua-dua belah persamaan untuk mengasingkan pemboleh ubah, kemudian semak jawapan. / Perform the same inverse operation on both sides to isolate the variable, then check the answer. Oleh itu / Therefore: 5x + 3 = 18.",,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-1-persamaan-linear-satu-pemboleh-ubah,6.1 Persamaan Linear dalam Satu Pemboleh Ubah | 6.1 Linear Equations in One Variable,multiple_choice,Selesaikan 4(m - 2) = 12. / Solve 4(m - 2) = 12.,,m = 5,m = 3,m = 1,m = 4,"Jawapan / Answer: m = 5. Cara / Method: Lakukan operasi songsang yang sama pada kedua-dua belah persamaan untuk mengasingkan pemboleh ubah, kemudian semak jawapan. / Perform the same inverse operation on both sides to isolate the variable, then check the answer. Oleh itu / Therefore: m = 5.",,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-1-persamaan-linear-satu-pemboleh-ubah,6.1 Persamaan Linear dalam Satu Pemboleh Ubah | 6.1 Linear Equations in One Variable,multiple_choice,"Jika x/3 + 2 = 5, cari nilai x. / If x/3 + 2 = 5, find x.",,x = 9,x = 6,x = 3,x = 15,"Jawapan / Answer: x = 9. Cara / Method: Lakukan operasi songsang yang sama pada kedua-dua belah persamaan untuk mengasingkan pemboleh ubah, kemudian semak jawapan. / Perform the same inverse operation on both sides to isolate the variable, then check the answer. Oleh itu / Therefore: x = 9.",,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-1-persamaan-linear-satu-pemboleh-ubah,6.1 Persamaan Linear dalam Satu Pemboleh Ubah | 6.1 Linear Equations in One Variable,objective,Selesaikan 5x - 7 = 18. / Solve 5x - 7 = 18.,,,,,,"Jawapan / Answer: x = 5. Cara / Method: Lakukan operasi songsang yang sama pada kedua-dua belah persamaan untuk mengasingkan pemboleh ubah, kemudian semak jawapan. / Perform the same inverse operation on both sides to isolate the variable, then check the answer. Oleh itu / Therefore: x = 5.",,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-1-persamaan-linear-satu-pemboleh-ubah,6.1 Persamaan Linear dalam Satu Pemboleh Ubah | 6.1 Linear Equations in One Variable,objective,Cari nilai k jika 2(k + 4) = 18. / Find k if 2(k + 4) = 18.,,,,,,"Jawapan / Answer: k = 5. Cara / Method: Lakukan operasi songsang yang sama pada kedua-dua belah persamaan untuk mengasingkan pemboleh ubah, kemudian semak jawapan. / Perform the same inverse operation on both sides to isolate the variable, then check the answer. Oleh itu / Therefore: k = 5.",,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-2-persamaan-linear-dua-pemboleh-ubah,6.2 Persamaan Linear dalam Dua Pemboleh Ubah | 6.2 Linear Equations in Two Variables,summary,Persamaan linear dalam dua pemboleh ubah mewakili garis lurus pada satah Cartes.,Linear equations in two variables represent straight lines on a Cartesian plane.,,,,,,,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-2-persamaan-linear-dua-pemboleh-ubah,6.2 Persamaan Linear dalam Dua Pemboleh Ubah | 6.2 Linear Equations in Two Variables,fact,Bentuk umum ialah ax + by = c.,General form is ax + by = c.,,,,,,,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-2-persamaan-linear-dua-pemboleh-ubah,6.2 Persamaan Linear dalam Dua Pemboleh Ubah | 6.2 Linear Equations in Two Variables,fact,"Mempunyai tak terhingga bilangan pasangan penyelesaian (x, y).","Has an infinite number of (x, y) solution pairs.",,,,,,,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-2-persamaan-linear-dua-pemboleh-ubah,6.2 Persamaan Linear dalam Dua Pemboleh Ubah | 6.2 Linear Equations in Two Variables,person,Pencipta sistem koordinat Cartes yang menghubungkan algebra dan geometri.,Creator of the Cartesian coordinate system linking algebra and geometry.,,,,,,René Descartes,Ahli Matematik / Mathematician
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-2-persamaan-linear-dua-pemboleh-ubah,6.2 Persamaan Linear dalam Dua Pemboleh Ubah | 6.2 Linear Equations in Two Variables,multiple_choice,"Antara berikut, yang manakah persamaan linear dalam dua pemboleh ubah? / Which of the following is a linear equation in two variables?",,2x + 3y = 7,x² + y = 4,xy = 6,2x + 3 = 0,Jawapan / Answer: 2x + 3y = 7. Cara / Method: Gantikan nilai pemboleh ubah yang diberi atau susun semula persamaan untuk mencari pasangan tertib yang memenuhi persamaan. / Substitute a given variable value or rearrange the equation to find an ordered pair that satisfies it. Oleh itu / Therefore: 2x + 3y = 7.,,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-2-persamaan-linear-dua-pemboleh-ubah,6.2 Persamaan Linear dalam Dua Pemboleh Ubah | 6.2 Linear Equations in Two Variables,multiple_choice,"Jika x = 2 dalam 3x + y = 10, cari nilai y. / If x = 2 in 3x + y = 10, find y.",,y = 4,y = 6,y = 2,y = 16,Jawapan / Answer: y = 4. Cara / Method: Gantikan nilai pemboleh ubah yang diberi atau susun semula persamaan untuk mencari pasangan tertib yang memenuhi persamaan. / Substitute a given variable value or rearrange the equation to find an ordered pair that satisfies it. Oleh itu / Therefore: y = 4.,,
bab6,Bab 6: Persamaan Linear | Chapter 6: Linear Equations,6-2-persamaan-linear-dua-pemboleh-ubah,6.2 Persamaan Linear dalam Dua Pemboleh Ubah | 6.2 Linear Equations in Two Variables,multiple_choice,"Antara titik berikut, yang manakah memuaskan persamaan x + 2y = 8? / Which of the following points satisfies x + 2y = 8?",,"(2, 3)","(4, 1)","(0, 2)","(3, 2)","Jawapan / Answer: (2, 3). Cara / Method: Gantikan nilai pemboleh ubah yang diberi atau susun semula persamaan untuk mencari pasangan tertib yang memenuhi persamaan. / Substitute a given variable value or rearrange the equation to find an ordered pair that satisfies it. Oleh itu / Therefore: (2, 3).",,
